Confidence Interval (0.9999%),0.021491841724559556
Entropy Calculator,0.1059259903302073
External Calculator (LogisticRegression),0.019679808566220376
Combined Calculator (XGBoost),0.45550945124895426
Multiple Combined Calculator (3 - GBLsLn classifiers),0.05627741646816552
Multiple Combined Calculator (4 - GBBBPePe classifiers),0.0
Multiple Combined Calculator (3 - DrRrXt classifiers),0.1516334879739189
Trust Calculator on 19 Neighbors_Trust,4.451684178488105e-09
MonteCarlo Uncertainty,0.07920162003385768
FeatureBagging Uncertainty (50),0.11028037920243224
